"","reviewid","year"
"14344",7580,2005
"14345",2255,2005
"14346",4357,2005
"14347",2724,2005
"14348",458,2005
"14349",3479,2005
"14350",3340,2005
"14351",1808,2005
"14352",5646,2005
"14353",192,2005
"14354",2607,2005
"14355",1160,2005
"14356",5910,2005
"14357",1807,2005
"14358",5908,2005
"14359",11706,1980
"14360",11706,2005
"14361",1806,2005
"14362",1759,2005
"14363",2578,2005
"14364",6571,2005
"14365",6880,2005
"14366",3128,2005
"14367",8689,2005
"14368",3389,1979
"14369",3389,2005
"14370",5803,2005
"14371",2913,2005
"14372",4008,2005
"14373",2076,2005
"14374",2085,2005
"14375",1159,2005
"14376",7430,2005
"14377",8938,2005
"14378",6806,2005
"14379",11818,2005
"14380",5264,2005
"14381",3933,2005
"14382",6570,2005
"14383",8614,2005
"14384",1626,1986
"14385",1626,2005
"14386",6178,2005
"14387",1714,2005
"14388",3977,2005
"14389",2084,2004
"14390",2923,2005
"14391",8288,2005
"14392",7464,2005
"14393",11783,2005
"14394",2591,2005
"14395",2606,2005
"14396",2083,2005
"14397",7606,2005
"14398",8149,2005
"14399",8786,1981
"14400",8786,2005
"14401",441,2005
"14402",42,2005
"14403",6554,2005
"14404",4984,2005
"14405",1728,2005
"14406",6539,2005
"14407",7950,2005
"14408",6699,2005
"14409",7503,2005
"14410",8538,2005
"14411",4881,2005
"14412",6568,2005
"14413",4064,2005
"14414",6111,2005
"14415",1158,2005
"14416",8983,2005
"14417",2688,2005
"14418",1157,2005
"14419",2780,2005
"14420",3139,2005
"14421",2592,2005
"14422",4012,2005
"14423",1708,2004
"14424",11797,2005
"14425",2082,2005
"14426",7546,2004
"14427",5456,2005
"14428",8932,2005
"14429",2081,2005
"14430",7810,2005
"14431",3586,2005
"14432",3673,2005
"14433",11761,2005
"14434",1156,2005
"14435",2605,2005
"14436",6110,2005
"14437",368,2005
"14438",1805,2005
"14439",2784,2005
"14440",6383,2005
"14441",7783,2005
"14442",11736,2005
"14443",2990,2005
"14444",4009,2005
"14445",4006,2004
"14446",4382,2005
"14447",4909,NA
"14448",7809,2005
"14449",1154,2005
"14450",6398,2005
"14451",8619,2005
"14452",2682,2005
"14453",1052,1993
"14454",1052,2005
"14455",1443,2005
"14456",7667,2005
"14457",473,2005
"14458",11732,2005
"14459",2077,2005
"14460",6569,2005
"14461",7168,2005
"14462",5963,2005
"14463",5631,2005
"14464",5645,2005
"14465",3648,2005
"14466",4303,2005
"14467",5644,2005
"14468",2075,2005
"14469",7808,2005
"14470",7893,NA
"14471",1155,2005
"14472",3632,2005
"14473",5955,2005
"14474",4255,2005
"14475",7807,2005
"14476",1735,1992
"14477",1735,2005
"14478",11827,2005
"14479",2536,2005
"14480",8445,2005
"14481",2922,2005
"14482",3672,2005
"14483",3397,2005
"14484",11719,1985
"14485",11719,1988
"14486",4329,2005
"14487",3074,2005
"14488",1803,1992
"14489",1803,2005
"14490",5938,2005
"14491",1080,2005
"14492",11747,2005
"14493",6890,2005
"14494",2604,2005
"14495",6645,2005
"14496",11673,2004
"14497",2921,2005
"14498",4983,2005
"14499",8067,2005
"14500",2234,2005
"14501",856,2005
"14502",6274,2005
"14503",3946,2005
"14504",3339,2005
"14505",5719,2005
"14506",6456,2005
"14507",6567,2005
"14508",1297,2005
"14509",8286,2005
"14510",3929,2005
"14511",7509,2005
"14512",57,2005
"14513",4005,2005
"14514",5438,2005
"14515",5643,2005
"14516",3441,2005
"14517",4196,2005
"14518",6060,2005
"14519",7806,2005
"14520",7562,2005
"14521",8663,2005
"14522",5769,2005
"14523",2603,2005
"14524",4981,2005
"14525",2155,2005
"14526",8872,2005
"14527",310,2005
"14528",1434,2005
"14529",4713,2005
"14530",11633,2005
"14531",2442,2005
"14532",657,2005
"14533",4144,2005
"14534",621,2005
"14535",6944,2005
"14536",2602,2005
"14537",6452,2005
"14538",969,2005
"14539",188,2005
"14540",3669,2005
"14541",574,2005
"14542",2243,2005
"14543",11757,2005
"14544",472,2005
"14545",8962,2005
"14546",1802,2005
"14547",7124,2005
"14548",4356,1971
"14549",4356,2005
"14550",5618,2005
"14551",644,2005
"14552",471,2005
"14553",8362,1992
"14554",8362,2005
"14555",7306,2005
"14556",1372,2005
"14557",1800,2004
"14558",6560,2005
"14559",6607,2005
"14560",8537,2004
"14561",4982,2004
"14562",3132,2005
"14563",2920,2005
"14564",5349,2005
"14565",2074,2005
"14566",8757,2005
"14567",1153,2004
"14568",5700,2005
"14569",5389,2005
"14570",11748,1989
"14571",11748,2005
"14572",8244,2005
"14573",4596,2005
"14574",2072,2005
"14575",3335,2005
"14576",4595,2005
"14577",3296,2005
"14578",2313,2005
"14579",2601,2005
"14580",2137,2005
"14581",11649,1964
"14582",4594,2004
"14583",2600,2005
"14584",2067,2005
"14585",4593,2005
"14586",2064,2005
"14587",2685,2005
"14588",1798,2005
"14589",1381,2005
"14590",7805,2005
"14591",714,2005
"14592",3671,2005
"14593",6943,2005
"14594",1128,2005
"14595",4427,2005
"14596",8961,2004
"14597",2132,2005
"14598",7804,2004
"14599",4980,2005
"14600",3087,2005
"14601",1033,2005
"14602",8092,2005
"14603",1797,2005
"14604",1152,2005
"14605",2917,2005
"14606",8984,2005
"14607",1796,2004
"14608",6942,2005
"14609",4388,2005
"14610",5642,2005
"14611",3046,2005
"14612",1595,2004
"14613",7145,2004
"14614",5558,2005
"14615",8774,2005
"14616",11848,2005
"14617",461,2005
"14618",5589,2005
"14619",1795,2004
"14620",2215,2005
"14621",5342,2005
"14622",6566,2004
"14623",4772,2005
"14624",5641,2005
"14625",11725,2004
"14626",4577,2005
"14627",1789,2005
"14628",1144,2005
"14629",2599,2005
"14630",2432,2005
"14631",2063,2005
"14632",7760,2005
"14633",3662,2004
"14634",770,2005
"14635",5118,2005
"14636",5639,1977
"14637",5639,2004
"14638",3733,2005
"14639",6564,2005
"14640",4055,2005
"14641",2765,2005
"14642",5370,2005
"14643",6108,2005
"14644",1503,2005
"14645",4976,2005
"14646",2817,2005
"14647",7803,1979
"14648",7803,2005
"14649",5625,2005
"14650",8006,2005
"14651",1659,2004
"14652",6843,2005
"14653",4352,2004
"14654",67,2005
"14655",5739,1989
"14656",5739,2004
"14657",2919,2005
"14658",11870,2004
"14659",1673,2005
"14660",3334,2005
"14661",4728,2005
"14662",7798,2005
"14663",4128,2005
"14664",3668,2005
"14665",1151,1971
"14666",1151,2004
"14667",7320,2005
"14668",4003,2005
"14669",8581,2005
"14670",4001,2005
"14671",2481,2005
"14672",3401,2005
"14673",6941,2005
"14674",2149,2005
"14675",8785,2005
"14676",4979,2005
"14677",4975,2005
"14678",5913,2004
"14679",11794,2004
"14680",11663,2004
"14681",6563,2005
"14682",6940,2005
"14683",2595,2005
"14684",1130,2005
"14685",11721,1998
"14686",11721,2005
"14687",8600,2005
"14688",6939,2003
"14689",6939,2005
"14690",4160,2004
"14691",3235,2004
"14692",4000,2005
"14693",2947,2005
"14694",2159,2005
"14695",4652,2005
"14696",2058,2005
"14697",467,2005
"14698",3181,2005
"14699",3666,2004
"14700",4159,2005
"14701",8444,2005
"14702",7203,2005
"14703",205,2004
"14704",3332,2005
"14705",4087,2005
"14706",7491,2005
"14707",11785,2004
"14708",3999,2005
"14709",343,2005
"14710",676,2005
"14711",5562,2005
"14712",6938,2005
"14713",3864,2005
"14714",3665,2005
"14715",2030,2005
"14716",6433,2005
"14717",6240,2005
"14718",8,2005
"14719",418,2005
"14720",5912,2005
"14721",1419,2005
"14722",6286,2005
"14723",860,2005
"14724",8250,2004
"14725",445,2005
"14726",4978,2005
"14727",7802,2005
"14728",5633,2005
"14729",8089,2005
"14730",2062,2005
"14731",466,2004
"14732",5635,2005
"14733",1150,2005
"14734",1794,2005
"14735",3175,2005
"14736",1389,2005
"14737",703,2005
"14738",5630,2005
"14739",1792,2004
"14740",5629,2004
"14741",5179,2005
"14742",7604,2005
"14743",7104,2005
"14744",4624,2005
"14745",2594,2004
"14746",11631,2005
"14747",5626,2004
"14748",2294,2005
"14749",5627,2005
"14750",7377,2004
"14751",4902,2005
"14752",5009,2005
"14753",1791,2004
"14754",7558,1988
"14755",7558,2004
"14756",465,2005
"14757",11781,2004
"14758",3994,2004
"14759",1149,2005
"14760",2593,2004
"14761",182,2005
"14762",11819,2000
"14763",6106,2005
"14764",4355,2005
"14765",8285,2004
"14766",11683,2005
"14767",2962,2005
"14768",6562,2005
"14769",1069,2005
"14770",2657,2005
"14771",3918,2005
"14772",3664,2004
"14773",7801,2004
"14774",6903,2005
"14775",3627,2005
"14776",2061,2004
"14777",5911,2005
"14778",6063,2004
"14779",6561,2005
"14780",8281,2004
"14781",6470,2005
"14782",3663,2005
"14783",8985,2006
"14784",464,2004
"14785",8731,2002
"14786",8731,2004
"14787",813,2005
"14788",5074,2004
"14789",4354,2005
"14790",562,2005
"14791",2769,2004
"14792",1146,2005
"14793",1148,2004
"14794",8603,2005
"14795",1072,2004
"14796",1790,2004
"14797",2060,2005
"14798",11779,2004
"14799",7799,2004
"14800",2918,2004
"14801",4977,2004
"14802",3273,2005
"14803",6104,2004
"14804",463,2002
"14805",463,2004
"14806",6103,2004
"14807",3025,2004
"14808",6083,2004
"14809",7895,2004
"14810",8507,2004
"14811",794,2004
"14812",443,2004
"14813",1145,2004
"14814",7305,2004
"14815",8843,2004
"14816",2029,2004
"14817",1688,2004
"14818",5237,2005
"14819",5143,2004
"14820",5909,2004
"14821",1936,2004
"14822",4592,2004
"14823",4591,2004
"14824",11780,2004
"14825",6909,1986
"14826",6909,2004
"14827",5907,2004
"14828",4589,2004
"14829",6934,2004
"14830",3660,2004
"14831",1694,2004
"14832",2916,2004
"14833",7797,2004
"14834",7796,2004
"14835",5136,2004
"14836",6975,2004
"14837",11707,2004
"14838",11724,2004
"14839",5624,2004
"14840",1143,2004
"14841",6559,2004
"14842",1785,2004
"14843",3998,2004
"14844",6558,2004
"14845",5623,2004
"14846",4157,2004
"14847",1142,2004
"14848",2004,2004
"14849",8075,2004
"14850",929,2004
"14851",5621,2004
"14852",8279,2004
"14853",1141,2004
"14854",5620,2004
"14855",11711,2004
"14856",2912,2003
"14857",2912,2004
"14858",460,2004
"14859",899,2004
"14860",5339,2004
"14861",3600,2004
"14862",1994,2004
"14863",6074,2004
"14864",6933,2004
"14865",4974,2004
"14866",5711,2004
"14867",8278,2004
"14868",7795,2004
"14869",6358,2004
"14870",8277,2004
"14871",2040,2004
"14872",8986,2004
"14873",4289,2004
"14874",3827,2004
"14875",4965,2004
"14876",7791,2004
"14877",3331,2004
"14878",8276,2004
"14879",5523,2004
"14880",2977,2004
"14881",8761,2004
"14882",7154,1997
"14883",7154,2004
"14884",8275,2004
"14885",4560,2004
"14886",8854,2004
"14887",459,2004
"14888",7790,2004
"14889",4973,2004
"14890",3812,2004
"14891",5802,NA
"14892",5619,2003
"14893",5619,2004
"14894",1976,2004
"14895",2498,2004
"14896",6000,2004
"14897",5811,2004
"14898",7789,2004
"14899",4275,2004
"14900",2911,2004
"14901",3330,2004
"14902",4588,2004
"14903",1094,2004
"14904",11838,1980
"14905",11838,2004
"14906",8191,2004
"14907",5404,2004
"14908",11836,2004
"14909",8330,2004
"14910",5617,2004
"14911",5021,2004
"14912",1784,2004
"14913",11801,2004
"14914",3725,2004
"14915",8455,2004
"14916",6782,2004
"14917",3329,2004
"14918",8714,2004
"14919",7788,2004
"14920",2861,2004
"14921",6100,2004
"14922",7961,2004
"14923",6209,2004
"14924",3658,2004
"14925",1140,2004
"14926",5962,2004
"14927",1120,2004
"14928",5255,2004
"14929",8559,2004
"14930",1137,2004
"14931",6766,1980
"14932",6766,2004
"14933",3641,2004
"14934",11641,2004
"14935",4350,2004
"14936",8747,2004
"14937",2731,2004
"14938",6556,2004
"14939",2772,2004
"14940",2446,2004
"14941",3997,2004
"14942",7787,2004
"14943",7786,2004
"14944",11698,2004
"14945",2055,2004
"14946",7928,2004
"14947",5615,2003
"14948",5615,2004
"14949",4972,2004
"14950",4732,2004
"14951",4348,2004
"14952",7785,2004
"14953",1511,2004
"14954",329,2004
"14955",1345,2004
"14956",7892,2004
"14957",4136,2004
"14958",92,2004
"14959",7943,2004
"14960",3064,2004
"14961",456,2004
"14962",2880,2004
"14963",5212,2004
"14964",5905,2004
"14965",3328,2004
"14966",1324,2004
"14967",2284,2004
"14968",6557,2004
"14969",5830,2004
"14970",8536,2004
"14971",1530,2004
"14972",2032,2004
"14973",7315,2004
"14974",3657,2004
"14975",3327,2004
"14976",4347,2004
"14977",2422,2004
"14978",4410,2004
"14979",7571,2003
"14980",7571,2004
"14981",5613,2004
"14982",3548,2004
"14983",11729,2004
"14984",8681,2004
"14985",4587,2004
"14986",7784,2004
"14987",1928,2004
"14988",2587,2004
"14989",129,2004
"14990",3326,2004
"14991",4050,2004
"14992",7708,2004
"14993",4220,2004
"14994",2586,2004
"14995",1637,2004
"14996",5612,2004
"14997",3654,2004
"14998",604,2004
"14999",1139,2004
"15000",2409,2004
"15001",758,2004
"15002",6200,1994
"15003",6200,2004
"15004",6553,2004
"15005",3225,2004
"15006",4963,2004
"15007",7327,2004
"15008",11679,2004
"15009",4919,2004
"15010",2585,2004
"15011",5610,2004
"15012",3889,2004
"15013",4741,2004
"15014",1722,2004
"15015",8273,2004
"15016",4228,2004
"15017",688,2004
"15018",4706,2004
"15019",1135,1970
"15020",1135,2004
"15021",3996,2004
"15022",1749,2001
"15023",1749,2004
"15024",2584,2004
"15025",4262,2004
"15026",1970,2004
"15027",7782,2004
"15028",2127,2004
"15029",1134,2004
"15030",5441,2004
"15031",5575,2004
"15032",8385,1968
"15033",8385,2004
"15034",4586,2004
"15035",7120,2004
"15036",7270,2004
"15037",7781,2004
"15038",432,2004
"15039",2582,2004
"15040",2583,2004
"15041",2254,2004
"15042",24,2004
"15043",8783,2004
"15044",1133,2004
"15045",811,2004
"15046",809,2004
"15047",2315,2004
"15048",2581,2004
"15049",8252,2004
"15050",6438,2004
"15051",1266,2004
"15052",3267,2004
"15053",7780,1975
"15054",7780,2004
"15055",1783,2004
"15056",3993,2004
"15057",6299,2004
"15058",7009,2004
"15059",2653,2004
"15060",3324,2004
"15061",455,2004
"15062",784,2004
"15063",454,2004
"15064",3799,2004
"15065",303,2004
"15066",4526,2004
"15067",11731,1975
"15068",11731,2004
"15069",2208,2004
"15070",1000,2004
"15071",6964,2004
"15072",2579,2004
"15073",3653,2004
"15074",4387,2004
"15075",5609,2004
"15076",8384,2004
"15077",1732,2004
"15078",11700,2004
"15079",3011,2004
"15080",3992,2004
"15081",4584,2004
"15082",4585,2004
"15083",6752,2004
"15084",6628,2004
"15085",3540,2004
"15086",1132,2004
"15087",8662,2004
"15088",8565,2004
"15089",3932,2004
"15090",1782,2004
"15091",4723,2004
"15092",8064,2004
"15093",4295,2004
"15094",8730,2004
"15095",8782,2004
"15096",7003,2004
"15097",8458,2004
"15098",4550,2004
"15099",1129,2004
"15100",6141,2004
"15101",8946,2004
"15102",8913,2004
"15103",6932,2004
"15104",8781,2004
"15105",3323,2004
"15106",6930,1975
"15107",6930,2004
"15108",7160,2004
"15109",5607,2004
"15110",2269,2004
"15111",2054,2004
"15112",5608,2004
"15113",6853,2004
"15114",11704,2004
"15115",4116,2004
"15116",3969,2004
"15117",8692,2004
"15118",6152,2004
"15119",3568,2004
"15120",4283,2004
"15121",4547,2004
"15122",7779,2004
"15123",1781,2004
"15124",995,1994
"15125",995,2004
"15126",8270,NA
"15127",4346,2004
"15128",8272,2004
"15129",6928,2004
"15130",1490,2004
"15131",550,2004
"15132",2577,2004
"15133",8269,2004
"15134",4969,2004
"15135",7778,2004
"15136",11651,2004
"15137",6552,2004
"15138",8520,2004
"15139",8038,2004
"15140",7603,2004
"15141",4971,2004
"15142",7202,2004
"15143",8696,2004
"15144",8960,2004
"15145",1780,2004
"15146",3322,2004
"15147",1250,2004
"15148",5904,2004
"15149",2573,2004
"15150",3738,2004
"15151",3445,2004
"15152",6927,2004
"15153",3621,2004
"15154",5325,2004
"15155",2952,2004
"15156",3321,2004
"15157",4623,2004
"15158",2905,1965
"15159",2905,2004
"15160",2053,2004
"15161",7891,2004
"15162",3121,2004
"15163",3320,2004
"15164",4673,2004
"15165",8633,2004
"15166",6651,2004
"15167",452,2004
"15168",8430,2004
"15169",1779,2004
"15170",5606,2004
"15171",767,2004
"15172",3651,2004
"15173",1778,2004
"15174",1127,2004
"15175",6926,2004
"15176",2052,2004
"15177",8268,2004
"15178",5714,2004
"15179",2570,2004
"15180",3650,2004
"15181",2346,2004
"15182",3991,2004
"15183",3967,1974
"15184",3967,2004
"15185",8780,2004
"15186",2910,2004
"15187",6924,2004
"15188",7626,2004
"15189",665,2004
"15190",5320,2004
"15191",1777,2004
"15192",3646,2004
"15193",8212,2004
"15194",6648,2004
"15195",1126,2004
"15196",1292,2004
"15197",4271,2004
"15198",1776,2004
"15199",4689,2004
"15200",451,2004
"15201",5699,2004
"15202",1774,2004
"15203",2509,2004
"15204",6551,2004
"15205",450,2004
"15206",8643,2004
"15207",737,2004
"15208",4771,2004
"15209",7777,2004
"15210",1773,2004
"15211",2650,2004
"15212",1,2004
"15213",5280,2004
"15214",4679,2004
"15215",4818,2004
"15216",3990,2004
"15217",3243,2004
"15218",6098,2004
"15219",4112,2004
"15220",2366,2004
"15221",6459,2004
"15222",6486,2004
"15223",3027,2004
"15224",7536,2004
"15225",8589,2004
"15226",6550,2004
"15227",5467,2004
"15228",8266,1982
"15229",8266,2004
"15230",2789,2004
"15231",387,2004
"15232",8535,2004
"15233",4458,NA
"15234",3599,2004
"15235",2567,2004
"15236",7088,1988
"15237",7088,2004
"15238",5419,2004
"15239",11716,2004
"15240",1515,2004
"15241",8909,2004
"15242",8398,2004
"15243",8842,2004
"15244",1124,2004
"15245",6921,2004
"15246",6922,2004
"15247",802,2004
"15248",8779,2004
"15249",8512,2004
"15250",3854,2004
"15251",5605,2004
"15252",11807,2004
"15253",8166,1999
"15254",8166,2004
"15255",5305,2004
"15256",6547,2004
"15257",3975,2004
"15258",3319,2004
"15259",3234,2004
"15260",3631,2004
"15261",5978,2004
"15262",3989,2004
"15263",8265,2004
"15264",2908,2004
"15265",7776,2004
"15266",11859,2004
"15267",6789,2004
"15268",2907,2004
"15269",5747,2004
"15270",4156,2004
"15271",978,2004
"15272",8264,2004
"15273",7775,2004
"15274",1123,2004
"15275",6820,2004
"15276",8515,2004
"15277",3647,2004
"15278",4583,2004
"15279",7773,2004
"15280",3794,2004
"15281",2569,2004
"15282",6097,2004
"15283",4041,2004
"15284",5604,2004
"15285",4581,2004
"15286",8657,2004
"15287",4582,2004
"15288",6546,2004
"15289",1931,2004
"15290",3318,2004
"15291",7103,2004
"15292",8534,2004
"15293",2051,1997
"15294",2051,2004
"15295",7405,2004
"15296",2568,2004
"15297",1772,2004
"15298",7772,2004
"15299",3875,2004
"15300",6919,2004
"15301",8088,2004
"15302",5603,2004
"15303",5966,2004
"15304",8404,2004
"15305",3381,2004
"15306",522,2004
"15307",5602,2004
"15308",3988,2004
"15309",7593,2004
"15310",8959,2004
"15311",4422,2004
"15312",1636,2004
"15313",5601,2004
"15314",6849,2004
"15315",1563,2004
"15316",3316,2004
"15317",7770,2004
"15318",7769,2004
"15319",8910,2004
"15320",8882,2004
"15321",3644,2004
"15322",3645,2004
"15323",8950,2004
"15324",5599,2004
"15325",4450,2004
"15326",6969,2004
"15327",3643,2004
"15328",5598,2004
"15329",8778,2004
"15330",6914,2004
"15331",4457,1968
"15332",4457,2004
"15333",2050,2004
"15334",7935,2004
"15335",2550,2003
"15336",11784,2004
"15337",4580,2004
"15338",1032,2004
"15339",5903,2004
"15340",2527,2004
"15341",152,2004
"15342",7579,2004
"15343",5534,2004
"15344",5593,2004
"15345",6813,1993
"15346",6813,2004
"15347",529,2004
"15348",1855,2004
"15349",3640,2004
"15350",7252,2004
"15351",11701,1990
"15352",11701,2004
"15353",4861,2004
"15354",2566,1979
"15355",2566,2004
"15356",3978,2004
"15357",3153,2004
"15358",11693,2004
"15359",7513,2000
"15360",7513,2004
"15361",8556,2004
"15362",3237,2004
"15363",6545,2004
"15364",8130,NA
"15365",3892,2004
"15366",1571,2004
"15367",7472,2004
"15368",928,2003
"15369",5853,2004
"15370",8000,2004
"15371",910,1980
"15372",910,2004
"15373",1771,2004
"15374",859,2004
"15375",4155,2004
"15376",2418,2004
"15377",6834,2004
"15378",1734,2004
"15379",8958,2004
"15380",448,2004
"15381",6738,2004
"15382",11671,2003
"15383",3272,2004
"15384",3314,2004
"15385",1117,2004
"15386",7768,2004
"15387",5902,2004
"15388",3891,2004
"15389",6544,2004
"15390",1116,2004
"15391",6395,2004
"15392",7767,2004
"15393",2342,2004
"15394",3639,2004
"15395",3451,2004
"15396",3823,1993
"15397",3823,2004
"15398",2976,2004
"15399",2699,1981
"15400",2699,2004
"15401",6665,2004
"15402",449,2004
"15403",8263,2004
"15404",549,2004
"15405",710,2004
"15406",7766,2004
"15407",2020,2004
"15408",1770,2004
"15409",101,2004
"15410",8261,2004
"15411",8877,2004
"15412",1726,2004
"15413",8777,2004
"15414",4579,2004
"15415",2049,2004
"15416",4307,2004
"15417",7765,2004
"15418",6917,2004
"15419",11735,2004
"15420",3584,2004
"15421",7764,2004
"15422",3805,2004
"15423",11774,2004
"15424",1115,2004
"15425",7167,2004
"15426",6033,2004
"15427",11685,2004
"15428",8533,2004
"15429",2565,2004
"15430",3986,2004
"15431",3987,2003
"15432",1351,2004
"15433",2564,2004
"15434",6542,2004
"15435",11746,NA
"15436",3313,2004
"15437",4463,2004
"15438",5102,2004
"15439",3300,2004
"15440",6133,2004
"15441",447,2004
"15442",2562,2004
"15443",5592,2004
"15444",402,2004
"15445",1645,2004
"15446",8680,2004
"15447",219,2004
"15448",5901,2004
"15449",7991,2004
"15450",7201,2004
"15451",751,2004
"15452",3983,2004
"15453",1768,2004
"15454",1114,2004
"15455",2558,2004
"15456",5900,2004
"15457",2535,2004
"15458",7206,2004
"15459",2376,2004
"15460",8260,2004
"15461",5832,2004
"15462",2538,2004
"15463",8532,2004
"15464",8072,NA
"15465",1305,2004
"15466",4340,2004
"15467",608,2004
"15468",3427,2004
"15469",3776,2004
"15470",7763,2004
"15471",446,2004
"15472",2747,2004
"15473",11745,2003
"15474",2296,2004
"15475",8776,2004
"15476",444,2004
"15477",6541,2004
"15478",8227,2004
"15479",4344,2004
"15480",8383,1988
"15481",8383,2004
"15482",5898,2004
"15483",4966,2004
"15484",6958,2004
"15485",5899,2004
"15486",11675,2004
"15487",352,2004
"15488",3512,2004
"15489",4805,2004
"15490",7927,2004
"15491",1767,2004
"15492",1764,2004
"15493",1112,1975
"15494",1112,2004
"15495",1113,2004
"15496",8496,2004
"15497",7348,2004
"15498",11677,1988
"15499",11677,2004
"15500",2048,NA
"15501",2557,2004
"15502",4681,2004
"15503",2003,2004
"15504",2763,2003
"15505",442,2004
"15506",6538,2004
"15507",2906,2004
"15508",7276,2004
"15509",23,2003
"15510",2556,1994
"15511",2556,2004
"15512",3759,2004
"15513",1110,2004
"15514",11849,2004
"15515",5590,2004
"15516",8259,2004
"15517",1309,2004
"15518",2445,2004
"15519",4962,2002
"15520",4962,2004
"15521",6264,2004
"15522",5186,2004
"15523",5587,2004
"15524",6912,2003
"15525",5586,2004
"15526",11742,2000
"15527",437,2004
"15528",8258,2004
"15529",439,2004
"15530",3638,2004
"15531",1993,2004
"15532",2131,2004
"15533",4578,2004
"15534",3030,2004
"15535",6216,2004
"15536",7566,2004
"15537",4576,2004
"15538",2999,2004
"15539",7057,2004
"15540",1751,2004
"15541",5437,2004
"15542",6535,2004
"15543",7762,2004
"15544",11750,2003
"15545",8381,2004
"15546",214,2004
"15547",569,2004
"15548",6139,2004
"15549",2518,2003
"15550",2518,2004
"15551",204,2004
"15552",6805,2004
"15553",3131,2004
"15554",6273,2004
"15555",7533,2004
"15556",6798,2004
"15557",3233,2004
"15558",3266,2004
"15559",2344,2004
"15560",1761,2004
"15561",8775,2004
"15562",1676,2004
"15563",5585,2004
"15564",2547,2004
"15565",1738,2004
"15566",6815,2004
"15567",1760,2004
"15568",3297,2004
"15569",5332,2004
"15570",4154,2004
"15571",8382,2004
"15572",8081,2004
"15573",3295,2004
"15574",6629,2004
"15575",5019,2004
"15576",3019,2004
"15577",6537,2004
"15578",7758,2004
"15579",4153,2004
"15580",7759,2004
"15581",3982,2004
"15582",6330,2004
"15583",6079,2004
"15584",7756,2004
"15585",671,2004
"15586",2555,2004
"15587",3422,2004
"15588",3636,2004
"15589",3277,2003
"15590",7030,2004
"15591",8531,2004
"15592",6916,2004
"15593",2393,2004
"15594",5219,1996
"15595",5219,2004
"15596",3981,2004
"15597",3289,2003
"15598",6915,2003
"15599",191,2004
"15600",6096,2003
"15601",6096,2004
"15602",6817,2004
"15603",7888,2004
"15604",4961,2004
"15605",3194,2004
"15606",2554,2004
"15607",397,2004
"15608",1109,2004
"15609",7570,2004
"15610",3205,2004
"15611",3294,2003
"15612",6479,2004
"15613",8773,2004
"15614",7755,2004
"15615",6913,2004
"15616",11710,2004
"15617",6703,2004
"15618",4825,1999
"15619",4825,2004
"15620",838,1998
"15621",838,2004
"15622",1740,2003
"15623",7753,2004
"15624",3375,2003
"15625",8772,2004
"15626",3293,2004
"15627",2903,2004
"15628",7752,2004
"15629",4648,2004
"15630",5897,2004
"15631",8257,2004
"15632",4752,2004
"15633",11795,1970
"15634",11795,2003
"15635",1758,2004
"15636",1108,2004
"15637",6095,2004
"15638",5584,2004
"15639",2552,2004
"15640",8530,2004
"15641",2551,2004
"15642",440,2004
"15643",5583,2004
"15644",8661,2004
"15645",5972,2004
"15646",1107,2004
"15647",7999,2004
"15648",435,2004
"15649",8528,2004
"15650",11840,1979
"15651",8226,2004
"15652",607,1986
"15653",607,2004
"15654",1106,2004
"15655",3290,2004
"15656",539,2003
"15657",1873,2004
"15658",4857,2004
"15659",5506,2004
"15660",4178,2004
"15661",4575,2004
"15662",4171,2004
"15663",2042,2004
"15664",5895,2004
"15665",434,2004
"15666",2500,2004
"15667",807,2004
"15668",3980,2004
"15669",8429,2004
"15670",5331,2004
"15671",431,2004
"15672",142,2003
"15673",8618,2004
"15674",577,2003
"15675",5954,2004
"15676",4553,2004
"15677",7749,2004
"15678",6094,2004
"15679",174,2004
"15680",8117,2004
"15681",3979,1977
"15682",3979,2004
"15683",8957,2004
"15684",8441,2004
"15685",3184,1995
"15686",3184,2003
"15687",1104,2004
"15688",750,2004
"15689",7890,2004
"15690",8907,2004
"15691",5363,2004
"15692",5582,2004
"15693",6093,2004
"15694",7748,2003
"15695",7746,2004
"15696",1227,2003
"15697",2268,1997
"15698",2268,2004
"15699",8745,2004
"15700",1063,2004
"15701",1082,2004
"15702",7304,2004
"15703",3036,2004
"15704",8527,2003
"15705",1392,2003
"15706",1103,2004
"15707",1442,2003
"15708",430,2004
"15709",976,1963
"15710",976,2004
"15711",3635,2004
"15712",4215,1995
"15713",4215,2004
"15714",8256,2004
"15715",8771,2004
"15716",5362,2000
"15717",5362,2004
"15718",3553,2004
"15719",6737,2004
"15720",4574,2003
"15721",7745,2004
"15722",4127,2004
"15723",4076,2004
"15724",2549,2003
"15725",1233,2004
"15726",1102,2004
"15727",2546,2004
"15728",5579,2004
"15729",5749,2004
"15730",7744,2004
"15731",11802,2003
"15732",8770,2003
"15733",1075,2004
"15734",3976,2004
"15735",4642,2003
"15736",4959,2003
"15737",8769,2003
"15738",5894,2004
"15739",765,2004
"15740",702,2004
"15741",336,2004
"15742",429,2004
"15743",5578,2004
"15744",7743,2004
"15745",6092,2004
"15746",2886,2004
"15747",954,2004
"15748",1386,2004
"15749",5893,2004
"15750",4573,2003
"15751",8906,2004
"15752",436,2003
"15753",11782,1973
"15754",11782,2004
